"","Correlation","Protein"
"UQCRB",0.0972323363075832,"UQCRB"
"MINDY3",0.346153846153846,"MINDY3"
"NCOR1",0.249829948362743,"NCOR1"
"DHX29",0.373797849449572,"DHX29"
"METAP2",0.277468968163098,"METAP2"
"GLYR1",0.313378074004643,"GLYR1"
"DAGLB",0.495061546718374,"DAGLB"
"TMEM214",0.511678550945992,"TMEM214"
"PCMT1",0.530164602538221,"PCMT1"
"S100A4",0.728363462643382,"S100A4"
"RBP1",0.50811358133392,"RBP1"
"GMIP",0.623913113667014,"GMIP"
"DSG3",0.781317764804003,"DSG3"
"TAB1",0.170622704360143,"TAB1"
"INA",0.550082012260012,"INA"
"AKR1A1",0.612598813529276,"AKR1A1"
"AKR1C1",0.319548872180451,"AKR1C1"
"RBMX",0.130714706631069,"RBMX"
"MARS2",0.297321959073104,"MARS2"
"SDSL",0.442344769032165,"SDSL"
"EXOC7",0.227298573956395,"EXOC7"
"LRCH1",0.443558204945216,"LRCH1"
"CAPN2",0.645169178724877,"CAPN2"
"ANKZF1",0.270201235561657,"ANKZF1"
"LRCH4",0.444340121660936,"LRCH4"
"SMC2",0.493580773578819,"SMC2"
"EPS8L3",0.753726287262873,"EPS8L3"
"FNBP4",0.246254810856859,"FNBP4"
"STMN2",0.362889983579639,"STMN2"
"MX1",0.456038262255879,"MX1"
"TMPO",0.634436005738658,"TMPO"
"CARMIL1",0.517008379720244,"CARMIL1"
"PUM1",0.306130763439968,"PUM1"
"NCAPD3",0.269554409503392,"NCAPD3"
"NID1",0.114609368701121,"NID1"
"TELO2",0.200858961576808,"TELO2"
"TXNRD1",0.668512777071867,"TXNRD1"
"CBLB",-0.157258064516129,"CBLB"
"TSPYL1",0.0783808891838089,"TSPYL1"
"VPS41",0.0797537619699042,"VPS41"
"ATG9A",0.444932495895504,"ATG9A"
"FAM50A",0.464816710220501,"FAM50A"
"PEX5L",0.37383689107827,"PEX5L"
"SRSF4",0.419518642802043,"SRSF4"
"UTP11",0.0570093595352654,"UTP11"
"FNTA",0.261756818707759,"FNTA"
"DRAP1",0.126779459464577,"DRAP1"
"PLCG2",0.753619122432948,"PLCG2"
"PSAT1",0.505945073436313,"PSAT1"
"PEX5",0.587067498581963,"PEX5"
"NDUFA2",0.0226109543442316,"NDUFA2"
"GSE1",0.46487460815047,"GSE1"
"NELFB",0.256580832234157,"NELFB"
"ANPEP",0.791820574191167,"ANPEP"
"MAK16",0.197572649622696,"MAK16"
"SUGT1",0.539811275767571,"SUGT1"
"NANS",0.498183254652934,"NANS"
"MGME1",0.425947986274722,"MGME1"
"PBXIP1",0.446742413628849,"PBXIP1"
"IQGAP1",0.718151312243818,"IQGAP1"
"RUVBL1",0.491538623362179,"RUVBL1"
"NOC4L",0.148423962281681,"NOC4L"
"TSFM",0.526771214844024,"TSFM"
"SUZ12",0.411067538916948,"SUZ12"
"RPTOR",0.11092318534179,"RPTOR"
"RBMXL1",0.574342868201927,"RBMXL1"
"AKR1C3",0.726550979546529,"AKR1C3"
"CIAO2A",0.515464041822535,"CIAO2A"
"EXOSC5",0.143074105327015,"EXOSC5"
"CRK",0.492218630007666,"CRK"
"ABI2",0.550521869691169,"ABI2"
"DLG3",0.573783161344612,"DLG3"
"SPDL1",0.342233550270966,"SPDL1"
"HSD17B7",0.410124701680075,"HSD17B7"
"EMC2",0.312450574745451,"EMC2"
"NT5DC2",0.443479434880222,"NT5DC2"
"FTL",0.400181808240449,"FTL"
"ZW10",0.265372500277133,"ZW10"
"ACAD11",0.44028802880288,"ACAD11"
"NPR3",0.578316181832915,"NPR3"
"NMNAT3",0.494499530320426,"NMNAT3"
"RNF167",0.241553038501311,"RNF167"
"PIK3R2",0.345451601805193,"PIK3R2"
"PPM1A",0.511902920405288,"PPM1A"
"GTF2E2",0.239994287499176,"GTF2E2"
"PPM1B",0.386848064711859,"PPM1B"
"PRPF4",0.384473843420841,"PRPF4"
"AMIGO2",0.378639670041245,"AMIGO2"
"RAD23B",0.261819833851267,"RAD23B"
"RAD23A",0.355764532179244,"RAD23A"
"CS",0.165836967648956,"CS"
"GCAT",0.456043583604536,"GCAT"
"CCDC51",0.496700715282347,"CCDC51"
"SERPINI1",0.703284950343774,"SERPINI1"
"GPD1L",0.642888765566372,"GPD1L"
"FKBP5",0.747462884070999,"FKBP5"
"ZC3H7B",0.329211229946524,"ZC3H7B"
"WDR36",0.172035739203366,"WDR36"
"ATPAF1",0.256002754772546,"ATPAF1"
"TIMM44",0.390947607173358,"TIMM44"
"NVL",0.368064714949175,"NVL"
"RAP1GDS1",0.60121038918586,"RAP1GDS1"
"GCHFR",0.418905150962989,"GCHFR"
"GRP",0.313076923076923,"GRP"
"OASL",0.320199457615257,"OASL"
"NOMO1",0.0866025937934229,"NOMO1"
"FBLIM1",0.456171435264816,"FBLIM1"
"MYL4",0.812316715542522,"MYL4"
"APEX1",0.593840463384287,"APEX1"
"DCXR",0.618798842335623,"DCXR"
"NOTCH2",0.557564766436393,"NOTCH2"
"STX18",0.181801941602333,"STX18"
"FABP7",0.665612648221344,"FABP7"
"CRABP1",0.690784908141276,"CRABP1"
"TYSND1",0.37454983811486,"TYSND1"
"GLOD4",0.47770602215535,"GLOD4"
"LRRC8A",0.492137087208165,"LRRC8A"
"DLG1",0.629788002875961,"DLG1"
"LRRC41",0.194935991167079,"LRRC41"
"PPFIBP1",0.517754042369457,"PPFIBP1"
"COPE",0.214812209528594,"COPE"
"PSMD5",0.473315710624874,"PSMD5"
"SUCLA2",0.608934661712531,"SUCLA2"
"STRN4",0.317887733658201,"STRN4"
"PSMF1",0.409349394533769,"PSMF1"
"LYPLA1",0.636246717992643,"LYPLA1"
"SNX5",0.372833861402231,"SNX5"
"ABI1",0.424149098293739,"ABI1"
"NME3",0.472768118570749,"NME3"
"KIF11",0.409153965460133,"KIF11"
"NELFA",0.359150854991665,"NELFA"
"GMPPB",0.458307855381003,"GMPPB"
"SLC25A19",0.339779653070792,"SLC25A19"
"ARMC10",0.468446228278455,"ARMC10"
"PPP1R18",0.758507753720771,"PPP1R18"
"MRPL14",0.0246196157730449,"MRPL14"
"NQO1",0.70791314985259,"NQO1"
"ARMCX3",0.49727104166626,"ARMCX3"
"SRSF11",0.47030137949778,"SRSF11"
"POLR2E",0.114769788304013,"POLR2E"
"NUP58",0.195940429465814,"NUP58"
"RPL12",0.245350562921907,"RPL12"
"ANXA3",0.638427177517475,"ANXA3"
"CBR1",0.570763905616733,"CBR1"
"NOM1",0.308928613009751,"NOM1"
"ANXA10",0.176792556102901,"ANXA10"
"TMEM33",0.175402953438264,"TMEM33"
"SARS2",0.520927893719796,"SARS2"
"NGFR",0.531164859605227,"NGFR"
"UTP6",0.0169770578623291,"UTP6"
"ZMYM4",0.28417806405317,"ZMYM4"
"TRIM25",0.561574486212725,"TRIM25"
"RAB11FIP5",0.627962204387379,"RAB11FIP5"
"RPRD2",0.517720519906189,"RPRD2"
"DHPS",0.491976668205789,"DHPS"
"CDKN2A",0.374104706808311,"CDKN2A"
"DCTN3",0.2755111190507,"DCTN3"
"ITPA",0.418505598963019,"ITPA"
"EEF2",0.522684384966123,"EEF2"
"TXLNA",0.436720909953198,"TXLNA"
"HAGH",0.571324467658184,"HAGH"
"EPS15L1",0.498521457545413,"EPS15L1"
"HSP90AA1",0.251314480959273,"HSP90AA1"
"ACSL4",0.686819144231041,"ACSL4"
"PSMD10",0.277372375974058,"PSMD10"
"RAB11FIP1",0.624472143686718,"RAB11FIP1"
"RFC2",0.29881019725178,"RFC2"
"RIC8A",0.452511743647687,"RIC8A"
"FAM20B",0.413763959847327,"FAM20B"
"STAT1",0.569461280961218,"STAT1"
"GHDC",0.385952622104121,"GHDC"
"CDC34",0.276284925587386,"CDC34"
"NOL9",0.0599190260738141,"NOL9"
"RGS19",0.050336951231139,"RGS19"
"COL1A1",0.408037120159336,"COL1A1"
"INSM1",0.401348928540937,"INSM1"
"ZEB2",0.611043566362715,"ZEB2"
"MYO1G",0.7588954020199,"MYO1G"
"MRPL46",0.274808407521011,"MRPL46"
"EXD2",0.47326327286318,"EXD2"
"SLC39A14",0.487853661125379,"SLC39A14"
"TOE1",0.30396330979581,"TOE1"
"GALNT5",0.373980596175478,"GALNT5"
"PDP1",0.731569153733363,"PDP1"
"VPS72",0.273199300003977,"VPS72"
"DHRS7B",0.439164955130286,"DHRS7B"
"PTCD1",0.283863951243747,"PTCD1"
"GLA",0.432039632573598,"GLA"
"ABCF3",0.363862513103231,"ABCF3"
"TXLNG",0.435617122718005,"TXLNG"
"SLC4A2",0.332997042877654,"SLC4A2"
"HEXA",0.660184391507071,"HEXA"
"PNKP",0.481778057820269,"PNKP"
"LLGL2",0.61090385629131,"LLGL2"
"PRTFDC1",0.481750159947899,"PRTFDC1"
"BST1",0.659837284577027,"BST1"
"MPP7",0.440541982289555,"MPP7"
"EPDR1",0.662137113261551,"EPDR1"
"AATF",0.0107021495524777,"AATF"
"USP48",0.325765690134321,"USP48"
"UNC13D",0.544388052250603,"UNC13D"
"PAXBP1",0.21804932118227,"PAXBP1"
"MTIF3",0.496462549408347,"MTIF3"
"ABHD16A",0.202145064090852,"ABHD16A"
"NIF3L1",0.33001396819493,"NIF3L1"
"ITGB2",0.825577335527957,"ITGB2"
"CCNB1",0.218104503376463,"CCNB1"
"LAMTOR1",0.42377667309306,"LAMTOR1"
"ZC3H7A",0.390549430896386,"ZC3H7A"
"RFC5",0.268904010554221,"RFC5"
"SUGP2",0.37841284258099,"SUGP2"
"MSH2",0.525572218028241,"MSH2"
"COG2",0.12639246896436,"COG2"
"P3H3",0.682362853483934,"P3H3"
"EIF5",0.291637469973783,"EIF5"
"TMEM245",0.586546154513435,"TMEM245"
"S100A8",0.431873629217083,"S100A8"
"TDP2",0.349333863466665,"TDP2"
"PHIP",0.39139691451934,"PHIP"
"PRDX5",0.560532349675195,"PRDX5"
"SCRN3",0.56081570421193,"SCRN3"
"RIOX1",0.457436830698629,"RIOX1"
"WIPF1",0.795695719512469,"WIPF1"
"DGKA",0.470253160044772,"DGKA"
"IL16",0.599480643728431,"IL16"
"SARM1",0.604002597025853,"SARM1"
"ISLR",0.821569734613213,"ISLR"
"TMTC3",0.555759908581752,"TMTC3"
"RTL1",0.654385964912281,"RTL1"
"MAP4",0.613133378188131,"MAP4"
"CLPP",0.374349107306854,"CLPP"
"HP1BP3",0.425247920868063,"HP1BP3"
"TPX2",0.475366014485608,"TPX2"
"AJUBA",0.415789473684211,"AJUBA"
"TP53",0.346171674269834,"TP53"
"ERLEC1",0.449378629487678,"ERLEC1"
"AKR7A2",0.502647948665024,"AKR7A2"
"PKN1",0.528113522611101,"PKN1"
"HSCB",0.379278950374795,"HSCB"
"COLGALT1",0.764170913607376,"COLGALT1"
"ALDOC",0.246223965253519,"ALDOC"
"PRPF19",0.232177045162315,"PRPF19"
"RPRD1A",0.608843798590174,"RPRD1A"
"RPRD1B",0.521027491547355,"RPRD1B"
"LZTFL1",0.292101678399555,"LZTFL1"
"EXOC1",0.164896234767569,"EXOC1"
"LENG1",0.281571258937801,"LENG1"
"AVEN",0.242839044609274,"AVEN"
"SLC4A1AP",0.253176713813371,"SLC4A1AP"
"WAPL",0.315293193897283,"WAPL"
"AP2B1",0.491286351930603,"AP2B1"
"CDK4",0.146141995676414,"CDK4"
"GAPVD1",0.433184972920609,"GAPVD1"
"TTC19",0.376994794959296,"TTC19"
"NUF2",0.170222205345982,"NUF2"
"PRC1",0.418124366638085,"PRC1"
"SMAD4",0.549032703259559,"SMAD4"
"TMEM126A",0.336206671103171,"TMEM126A"
"AKAP13",0.303623201958434,"AKAP13"
"CRAT",0.585361375392831,"CRAT"
"BORCS6",0.296433203526509,"BORCS6"
"NAA25",0.178326665880672,"NAA25"
"GPX7",0.50302751085955,"GPX7"
"IGF2BP3",0.716144945167982,"IGF2BP3"
"CUL3",0.338533053297454,"CUL3"
"COQ8A",0.495751589358427,"COQ8A"
"LRRC1",0.662696523797988,"LRRC1"
"MRPS27",0.0458746911367849,"MRPS27"
"HSDL1",0.337913472641678,"HSDL1"
"CHEK2",0.330591630591631,"CHEK2"
"CCDC22",0.231812206768091,"CCDC22"
"NCBP2",0.185079082432125,"NCBP2"
"HNRNPK",0.33758793746946,"HNRNPK"
"PRMT3",0.438713043704171,"PRMT3"
"RAVER1",0.576089631465365,"RAVER1"
"TAF4",0.25776732997072,"TAF4"
"TONSL",0.287976340893024,"TONSL"
"GSDME",0.48811078824857,"GSDME"
"TLN2",0.57415368017134,"TLN2"
"SHMT1",0.559404362879643,"SHMT1"
"NDUFS1",0.12261371148422,"NDUFS1"
"KIF20B",0.0110178228962064,"KIF20B"
"STIM2",0.349747741653631,"STIM2"
"P3H4",0.326317465446312,"P3H4"
"HBS1L",0.466734665941517,"HBS1L"
"OTUD6B",0.523453530718427,"OTUD6B"
"CD44",0.801164655240504,"CD44"
"HNRNPA3",0.390906633325709,"HNRNPA3"
"PHLDB1",0.45713357213538,"PHLDB1"
"RRP12",0.515174775060493,"RRP12"
"KANK4",0.672727272727273,"KANK4"
"HNRNPA2B1",0.241103743260836,"HNRNPA2B1"
"NCAPG",0.348810970999393,"NCAPG"
"SMAD5",0.0665349143610013,"SMAD5"
"NGDN",0.0607763277958706,"NGDN"
"COG6",0.324180085826611,"COG6"
"PPIA",0.298944128095845,"PPIA"
"CHMP1A",0.366441367551075,"CHMP1A"
"EEFSEC",0.364813592761742,"EEFSEC"
"MYCBP2",0.527360436921699,"MYCBP2"
"ARFIP2",0.483630756487419,"ARFIP2"
"METTL16",0.57685536473118,"METTL16"
"SCFD1",0.66590369144569,"SCFD1"
"GCA",0.627105043659287,"GCA"
"SRI",0.511358006695254,"SRI"
"GTPBP6",0.282637800883065,"GTPBP6"
"EPN2",0.310620676019311,"EPN2"
"EIF3K",0.289994249658195,"EIF3K"
"STAMBPL1",0.414447112545762,"STAMBPL1"
"ENDOD1",0.771210089181251,"ENDOD1"
"EIPR1",0.380780174825341,"EIPR1"
"ZWINT",0.122866322499065,"ZWINT"
"RPN1",0.594305977685468,"RPN1"
"ME2",0.575170085730396,"ME2"
"CUL2",0.409616629773141,"CUL2"
"ELMO1",0.61768473352569,"ELMO1"
"SMPD1",0.552634656697492,"SMPD1"
"FAM171A2",0.109372797744891,"FAM171A2"
"TUBB",0.462296871846,"TUBB"
"RPS16",0.138892058493889,"RPS16"
"TRIM72",0.823031135531135,"TRIM72"
"CNPY2",0.5213938941876,"CNPY2"
"COL5A1",0.615499351893773,"COL5A1"
"CNNM4",0.621387822662348,"CNNM4"
"XPO7",0.432898234333361,"XPO7"
"RETREG3",0.301637091553615,"RETREG3"
"GUF1",0.198107292246037,"GUF1"
"RFTN1",0.677208170715295,"RFTN1"
"CBL",0.284433440589325,"CBL"
"EHMT2",0.171109838493989,"EHMT2"
"KYAT1",0.0784965034965035,"KYAT1"
"PEG10",0.497866765861785,"PEG10"
"IMPA2",0.707404318413493,"IMPA2"
"ENY2",0.291774518690158,"ENY2"
"ECSIT",0.147394235475152,"ECSIT"
"POR",0.763470787348858,"POR"
"DHRS11",0.429722583521107,"DHRS11"
"DDB1",0.226731455506454,"DDB1"
"NDUFA7",-0.0901049013977686,"NDUFA7"
"DHX15",0.306698066541602,"DHX15"
"DSC3",0.621438988818668,"DSC3"
"GNA13",0.230562439462603,"GNA13"
"SCFD2",0.139742718909906,"SCFD2"
"MATR3",0.196582414075907,"MATR3"
"HPDL",0.599720481690951,"HPDL"
"RIF1",0.397491272221091,"RIF1"
"PCM1",0.561777542615868,"PCM1"
"BCAR1",0.209780891152931,"BCAR1"
"GMNN",0.181949613953059,"GMNN"
"DPP3",0.357019346795575,"DPP3"
"NEFL",0.499985367281241,"NEFL"
"GINS1",0.107406299011865,"GINS1"
"STXBP3",0.370787473172929,"STXBP3"
"CP",0.34806965186712,"CP"
"ITSN1",0.532144454382827,"ITSN1"
"OSTF1",0.571820364139461,"OSTF1"
"DVL2",0.142708915316466,"DVL2"
"CAV1",0.705978026602028,"CAV1"
"RTF1",0.513381308927275,"RTF1"
"OSGEP",0.480038668847547,"OSGEP"
"MLPH",0.33007887468322,"MLPH"
"VPS28",-0.0039773331953226,"VPS28"
"CEP170",0.650876481635363,"CEP170"
"RAB3GAP2",0.40601825860957,"RAB3GAP2"
"COPS3",0.193583371759342,"COPS3"
"GNAO1",0.784209757706988,"GNAO1"
"SDF2L1",0.502584188980227,"SDF2L1"
"SDF2",0.30504165526269,"SDF2"
"RIOK1",0.143322871317202,"RIOK1"
"UBTF",0.468767310156958,"UBTF"
"IQGAP2",0.41851262232501,"IQGAP2"
"CSTF2T",0.21772304113192,"CSTF2T"
"PSMC3",0.0815002200692732,"PSMC3"
"NOP16",0.437963848849302,"NOP16"
"TOR1A",0.475226509213071,"TOR1A"
"PCCA",0.506966581694316,"PCCA"
"PSPH",0.391229187142199,"PSPH"
"GNAI2",0.773093585079108,"GNAI2"
"LAS1L",0.0922319593177894,"LAS1L"
"ABCB8",0.444939632120574,"ABCB8"
"NME4",0.575964425388862,"NME4"
"MRPS34",0.0307159566587167,"MRPS34"
"CDC37",0.465129318248419,"CDC37"
"OS9",0.343381730014781,"OS9"
"VTI1B",0.523745354034839,"VTI1B"
"ELOC",0.151335066801131,"ELOC"
"IMPDH2",0.632821878313009,"IMPDH2"
"RBM3",0.345119280582681,"RBM3"
"POLD2",0.206859381210962,"POLD2"
"ANXA7",0.538696749129449,"ANXA7"
"PBDC1",0.375265371221432,"PBDC1"
"MRPS6",0.148467852714547,"MRPS6"
"ORC5",-0.327472527472527,"ORC5"
"EPN1",0.392847125171785,"EPN1"
"S100B",0.614983404457089,"S100B"
"AK2",0.469249935679536,"AK2"
"NSMCE2",0.07542528990103,"NSMCE2"
"PLA2G4A",0.596030431756546,"PLA2G4A"
"NUB1",0.480201997116838,"NUB1"
"RCSD1",0.777706746059832,"RCSD1"
"NDUFB9",0.16414568801172,"NDUFB9"
"HDAC1",0.404937917741505,"HDAC1"
"TACC2",0.417975886006577,"TACC2"
"MTX2",0.18868886739178,"MTX2"
"YME1L1",0.170454454342552,"YME1L1"
"CAPG",0.712327159183654,"CAPG"
"ALDH1L1",-0.110018552875696,"ALDH1L1"
"GPD1",0.552447552447553,"GPD1"
"FBL",0.26806469650162,"FBL"
"POGLUT1",0.382558187690846,"POGLUT1"
"PROX1",0.52671013197329,"PROX1"
"CMSS1",0.476863933931511,"CMSS1"
"FTO",0.482344967723547,"FTO"
"PRDX3",0.57053422392216,"PRDX3"
"ALPL",0.486538461538462,"ALPL"
"FMR1",0.569075230967472,"FMR1"
"CLIP1",0.36409877700325,"CLIP1"
"KIF5C",0.582918055043955,"KIF5C"
"AIF1L",0.611249352335854,"AIF1L"
"BCAS1",0.695323321425968,"BCAS1"
"SQLE",0.380149051490515,"SQLE"
"ZBTB7B",0.438313282201353,"ZBTB7B"
"RAB8A",0.581740427960438,"RAB8A"
"ATP6V0A1",0.460603912134749,"ATP6V0A1"
"MBLAC2",0.389770034657353,"MBLAC2"
"ERBB2",0.565410037262672,"ERBB2"
"PRMT1",0.326469769265445,"PRMT1"
"FAS",0.642779843475323,"FAS"
"ATP5F1D",0.201834716862761,"ATP5F1D"
"PDHX",0.502749707622021,"PDHX"
"LNPEP",0.467585845286585,"LNPEP"
"ARMC8",0.189757281269705,"ARMC8"
"KIF15",0.148174358778188,"KIF15"
"POF1B",0.720748642986174,"POF1B"
"OSBPL8",0.383818895634391,"OSBPL8"
"SEC22B",0.677130223163035,"SEC22B"
"CLPB",0.36921789002357,"CLPB"
"ALDH1B1",0.681094673956945,"ALDH1B1"
"STS",0.50960477911877,"STS"
"NCBP1",0.369604343305144,"NCBP1"
"TRA2A",0.230972622013833,"TRA2A"
"SGF29",0.198778433449779,"SGF29"
"MORF4L1",0.240171640658525,"MORF4L1"
"ATXN2",0.285302767523706,"ATXN2"
"BRAP",0.134898055950688,"BRAP"
"SMARCA5",0.341183527171368,"SMARCA5"
"MCC",0.432005494505494,"MCC"
"NOP14",0.280622762392156,"NOP14"
"SH3KBP1",0.605985900509227,"SH3KBP1"
"OGA",0.379059767814465,"OGA"
"ALDH1A3",0.701018889130649,"ALDH1A3"
"ATP6AP2",0.370768839178308,"ATP6AP2"
"SCEL",0.261788364326277,"SCEL"
"CD2AP",0.528320653973083,"CD2AP"
"TMEM9",0.361069522598131,"TMEM9"
"CDCA8",0.381809453845033,"CDCA8"
"SDCBP",0.700722757604915,"SDCBP"
"CLCA2",0.27719298245614,"CLCA2"
"PLCB4",0.610081101471143,"PLCB4"
"LEF1",0.84956309334945,"LEF1"
"MOGS",0.451410340779938,"MOGS"
"PSMD9",0.331709419784943,"PSMD9"
"ACO1",0.500631320633515,"ACO1"
"EPS8L2",0.659723769545877,"EPS8L2"
"RDH13",0.601150586119931,"RDH13"
"DHX38",0.296786824247883,"DHX38"
"C1orf35",0.392458394061139,"C1orf35"
"PTRH2",0.468011399027992,"PTRH2"
"RP2",0.574101921047117,"RP2"
"SDHAF2",0.122294000134677,"SDHAF2"
"DPP7",0.383170386463303,"DPP7"
"TIMM50",0.444104193822683,"TIMM50"
"TMEM119",0.594529914529914,"TMEM119"
"CUX1",0.460222845322564,"CUX1"
"CYB5R3",0.711447535032958,"CYB5R3"
"PLCD3",0.600849784645714,"PLCD3"
"XRN1",0.162219595093838,"XRN1"
"CDK7",-0.0467234357645316,"CDK7"
"SNX18",0.709028139656071,"SNX18"
"ARHGDIB",0.816098731461235,"ARHGDIB"
"SLC34A2",0.434489795918367,"SLC34A2"
"PSMB2",0.10071559739072,"PSMB2"
"TXNDC9",0.204977713965253,"TXNDC9"
"WDR33",0.213498486014721,"WDR33"
"PTER",0.567182515611928,"PTER"
"PREX1",0.412215939400405,"PREX1"
"GGACT",0.239191671769749,"GGACT"
"EMD",0.596721159295056,"EMD"
"SCYL1",0.461699636036358,"SCYL1"
"AMER2",0.300699300699301,"AMER2"
"SULT1A1",0.290909090909091,"SULT1A1"
"PUS1",0.558430013315955,"PUS1"
"YTHDF2",0.440116866973758,"YTHDF2"
"KRT80",0.551072633895818,"KRT80"
"DNAJB6",0.410794924748413,"DNAJB6"
"RANBP2",0.202865961367916,"RANBP2"
"CHD8",0.228159955854313,"CHD8"
"SORBS2",0.480007374631269,"SORBS2"
"EPB41",0.705167903852952,"EPB41"
"MLLT11",0.0239175525019445,"MLLT11"
"EXOSC9",0.162414268828575,"EXOSC9"
"NCK1",0.405908622159159,"NCK1"
"TPPP",0.511865714836967,"TPPP"
"IDH3A",0.606410396372604,"IDH3A"
"BTF3L4",0.461567636588094,"BTF3L4"
"BTF3",0.377488927488449,"BTF3"
"BAZ1A",0.397008251123625,"BAZ1A"
"CLIC3",0.556353106353106,"CLIC3"
"PLPBP",0.677807020415382,"PLPBP"
"DDX17",0.444436157540418,"DDX17"
"HOGA1",0.68421052631579,"HOGA1"
"AXL",0.653417801606836,"AXL"
"NCAPH",0.411805532299317,"NCAPH"
"C11orf54",0.491794903747089,"C11orf54"
"WDR12",0.210667612149073,"WDR12"
"PYGB",0.705460679558619,"PYGB"
"PYGL",0.585782590833973,"PYGL"
"PIK3AP1",0.531516077505382,"PIK3AP1"
"ASS1",0.575078359670889,"ASS1"
"RAE1",0.40330929372757,"RAE1"
"KHDRBS1",0.492407620140339,"KHDRBS1"
"BUD31",0.291524050638281,"BUD31"
"PCYOX1",0.628692037174882,"PCYOX1"
"EXOSC6",0.203640105606435,"EXOSC6"
"CERS2",0.486046788900273,"CERS2"
"CHMP5",0.223087903894434,"CHMP5"
"SYNPO2",0.55949864089399,"SYNPO2"
"P4HA2",0.669503653009901,"P4HA2"
"ZNF219",0.429521373766898,"ZNF219"
"MRPL13",0.124429780312278,"MRPL13"
"DCX",0.2821697140894,"DCX"
"PDLIM5",0.671178900322558,"PDLIM5"
"MICALL1",0.441553785450792,"MICALL1"
"GAB1",0.515922534640629,"GAB1"
"TRIP10",0.501056897267397,"TRIP10"
"MRPS18B",0.156411201914661,"MRPS18B"
"DNAJC21",0.418734529178393,"DNAJC21"
"TCEA1",0.482305882076269,"TCEA1"
"MRM3",0.312026461026849,"MRM3"
"KRT16",0.604915391181693,"KRT16"
"HSPB6",0.495440729483283,"HSPB6"
"PLXNA1",0.481175961455238,"PLXNA1"
"PLEKHA2",0.668765469096795,"PLEKHA2"
"CRYAB",0.628432468694097,"CRYAB"
"ZNF185",0.695029644566166,"ZNF185"
"MAPK1",0.494797196802908,"MAPK1"
"SDC2",0.547256469313101,"SDC2"
"SEC63",0.327643825468177,"SEC63"
"DCP1B",0.266926621765331,"DCP1B"
"MAGEB2",0.778046134251616,"MAGEB2"
"CRLF3",0.562841851231167,"CRLF3"
"PEBP1",0.594658092355236,"PEBP1"
"EIF2D",0.49410930865258,"EIF2D"
"SPRYD4",0.336011733848073,"SPRYD4"
"AGFG1",0.444787400547873,"AGFG1"
"AAMP",0.212055438819059,"AAMP"
"PTP4A2",0.576811270125224,"PTP4A2"
"BCCIP",0.412926848212782,"BCCIP"
"PAAF1",0.365992558198051,"PAAF1"
"STX5",0.406842635192831,"STX5"
"HMG20B",0.147517227447195,"HMG20B"
"LLGL1",0.554917542120371,"LLGL1"
"DPH2",0.226763365051621,"DPH2"
"HLA-A",0.728225214254079,"HLA-A"
"HLA-C",0.557030994528758,"HLA-C"
"HLA-G",0.35974025974026,"HLA-G"
"RPL29",0.357684454838519,"RPL29"
"KTI12",0.329845647846283,"KTI12"
"PEX1",0.125054407375222,"PEX1"
"TAF6",0.040707090985329,"TAF6"
"NSMCE3",0.265442990471877,"NSMCE3"
"TSG101",0.136184533399488,"TSG101"
"PDXK",0.599648419489984,"PDXK"
"ITIH5",0.538345864661654,"ITIH5"
"PON3",0.109090909090909,"PON3"
"PGP",0.340935670720236,"PGP"
"NEFH",0.413546466973886,"NEFH"
"LAMTOR2",0.170040347718831,"LAMTOR2"
"RASAL3",0.599789840952449,"RASAL3"
"TBCB",0.470341320243105,"TBCB"
"STAT5A",0.647856922602528,"STAT5A"
"EIF3B",0.335581018631505,"EIF3B"
"RAB7A",0.678736736326919,"RAB7A"
"NPC1",0.645532985371638,"NPC1"
"HSP90B1",0.689088287117006,"HSP90B1"
"VCAN",0.569533896283574,"VCAN"
"RPS5",0.253308180343168,"RPS5"
"SEC31A",0.528843477373557,"SEC31A"
"NUDCD2",0.400739755396567,"NUDCD2"
"MYO5B",0.588963776119739,"MYO5B"
"ILF2",0.0678421066694149,"ILF2"
"PPOX",0.184221755094163,"PPOX"
"ZGPAT",0.324602251701232,"ZGPAT"
"PLIN3",0.641044354643178,"PLIN3"
"KRI1",0.323033335803304,"KRI1"
"CCDC59",0.191288373182391,"CCDC59"
"FAM98A",0.550028071394847,"FAM98A"
"CTSG",0.866935483870968,"CTSG"
"ATP1A3",0.359787767290567,"ATP1A3"
"GLRX",0.64439923451571,"GLRX"
"DUS2",0.310103141451133,"DUS2"
"USP9X",0.319828231935769,"USP9X"
"SF3A1",0.317243489737638,"SF3A1"
"UFL1",0.475162703730394,"UFL1"
"PLOD1",0.758508451964993,"PLOD1"
"YES1",0.557778888962444,"YES1"
"HAUS5",-0.0937377465113597,"HAUS5"
"EML2",0.280358945014145,"EML2"
"PDXDC1",0.54653012715511,"PDXDC1"
"GRSF1",0.354071494606117,"GRSF1"
"FMNL2",0.480839431646687,"FMNL2"
"P4HTM",0.281785110782245,"P4HTM"
"BLMH",0.651813902982984,"BLMH"
"IFT74",-0.123317649633439,"IFT74"
"MAX",0.401047801575213,"MAX"
"ERBIN",0.595557451098684,"ERBIN"
"LSM14B",0.47835709364025,"LSM14B"
"FN1",0.62836049076316,"FN1"
"RAB25",0.372657450076805,"RAB25"
"OPA3",0.349567502775239,"OPA3"
